collection_year_start	collection_month_start	collection_day_start	collection_year_end	collection_month_end	collection_day_end	Date_Collected	Collection_era	Collector	Species_verified	Physical_location_of_lot	check_location?	Freezer_Location	Box_ID	Bottles	Storage_solution	Type_of_Study	ODU_collection_catalog_number	Lot_ID	Individuals	Size-USNM_(mm)	size_direct_observation_(mm)	Species_valid_name_majority	Collection_site	Site_ID	Match_ID	latitude	longitude	Lot_status	Priority	project_owner	Notes	Collection_status	Duplicate_count	LatitudeN	LongitudeE
2023	2	24	2023	2	24	44981	Contemporary	KEC_AB_Ting	Kent_Abner	ODU	NA	NA	NA	2	DESS	Connectivity	DAV-2023_01_01	DAV-2023_01_01	110	NA	NA	Spratelloides_gracilis	Panabo Fish Market, Davao del Norte	Dav	Dava	7.3063538	125.683389	collected	NA	NA	NA	NA	NA	NA	NA
2023	4	18	2023	4	18	45034	Contemporary	KEC et al.	Kent_Abner	ODU	NA	NA	NA	1	DESS	Connectivity	NA	SIP-2023-07_01	7	NA	NA	Spratelloides_gracilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023	3	30	2023	3	30	45015	Contemporary	KEC et al.	Kent_Abner	ODU	NA	NA	NA	1	DESS	Connectivity	NA	ZAM-2023-02_03	100	NA	NA	Spratelloides_gracilis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	4	24	2022	4	24	44675	Contemporary	Kent, Abner et al.	Kent 5/16/22	ODU	NA	NA	NA	1	DESS	NA	MAS-2022-05_01	MAS-2022-05_01	43	NA	NA	Spratelloides_gracilis (no interest)	Animasola_Is (Burias)	Bur	Buri	13.215328	123.046225	NA	NA	NA	caught by light trap and dip net	NA	NA	NA	NA
2022	11	8	2022	11	8	44873	Contemporary	Kent_Abner	Kent_Abner	ODU	NA	NA	NA	2	DESS	NA	LEY-2022_01_01	LEY-2022_01_01	110	NA	NA	Spratelloides_gracilis (no interest)	Hinunangan, Leyte	Hin	none	10.2653278	125.267729	collected	NA	NA	NA	NA	NA	NA	NA
1908	7	18	1908	7	18	3122	Albatross	Albatross	Kent	ODU	Y	NA	NA	1	EtOH	PIRE	NA	138930	53	60	NA	Spratelloides_gracilis (no interest)	Looc_Bay (palawan near Hamelo)	Loo	None	13.726443	120.285047	to_collect	1	Eric_Garcia	Confirmed_ID.	to_collect	NA	NA	NA
2021	11	6	2021	11	6	44506	Contemporary	Kent	Kent_Jem_on_12/9/21	ODU	NA	NA	NA	1	DESS	Connectivity	Boh-2021-02_09	Boh-2021-02_09	100	NA	55-80	Spratelloides_gracilis (no interest)	Pandanon_Id	Pnd	none	10.1727237	124.078053	NA	NA	NA	NA	NA	NA	NA	NA
1908	4	24	1908	4	24	3037	Albatross	Albatross	Kent	ODU	Y	NA	NA	1	EtOH	PIRE	NA	138932	63	30	NA	Spratelloides_gracilis (no interest)	Santa_Cruz_Id (N Visayas)	Cru	None	13.4959546	122.056351	to_collect	2	Eric_Garcia	_EG:_small_but_doable_but_already_have_138930_from_this_site	to_collect	NA	NA	NA
1908	1	8	1908	1	8	2930	Albatross	Albatross	Kent__12/20/2021	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	120834	41_or_45	41	40-50	Spratelloides_gracilis 0	Grande_Island (near Matalvi, already have)	Sub	None (Masi)	14.7376526	120.270131	to_collect	2	Eric_Garcia	NA	to_collect	NA	NA	NA
1909	5	31	1909	5	31	3439	Albatross	Albatross	Kent_Jem_on_12/9/21	USNM_returned	Y	NA	NA	1	EtOH	PIRE	NA	150779	78	15	27-42	Spratelloides_gracilis 0	Matnog_Bay	Mat	None	12.5783974	124.093065	to_return_to_USNM	1	Eric_Garcia	TOO_SMALL__seen_1/14/2022	NA	NA	NA	NA
2019	4	30	2019	4	30	43585	Contemporary	Kent	Kent	ODU	Check_subsampled	1.2.2.3	23	?	EtOH	PIRE	Zam-2019-04_(012)	Zam-2019-004_012	127	NA	NA	Spratelloides_gracilis 1	Masinloc_Public_Market	Mvi	Masi	15.489188	119.911051	probe_order	1	Eric_Garcia_&_Brendan_Reid	NA	NA	148	NA	NA
1908	11	23	1908	11	23	3250	Albatross	Albatross	Kent_Maddy	ODU	Y	NA	NA	2	EtOH	PIRE	NA	120926	148	NA	30-34	Spratelloides_gracilis 1	Port_Matalvi_reef	Mvi	Masi	15.5567299	119.930361	probe_order	2	Eric_Garcia_&_Brendan_Reid	NA	collected_full	127	NA	NA
2022	10	4	2022	10	4	44838	Contemporary	Kent_Abner	Kent_Abner	ODU	NA	NA	NA	1	DESS	PIRE	SAM-2022_02_14	SAM-2022_02_14	110	NA	NA	Spratelloides_gracilis 2.1	Biri, Northern Samar	Bir	Samr	12.6643633	124.361624	sent_to_TAMUCC	NA	NA	Albatross duplicate for Palapag; collected in Sto. Nino, Biri Island. (Collected too late. Sgr from Masbate already processed as duplicate for Port Palapag)	NA	NA	NA	NA
2022	4	26	2022	4	26	44677	Contemporary	Kent, Abner et al.	Kent 5/16/22	ODU	NA	NA	NA	1	DESS	NA	TIC-2022-02_01	TIC-2022-01_03	110	NA	NA	Spratelloides_gracilis 2.1	Masbate_City_Fish_Market	Mas	Samr	12.3831716	123.62196	sent_to_TAMUCC	NA	NA	NA	NA	NA	NA	NA
1909	6	2	1909	6	2	3441	Albatross	Albatross	Kent_Jem_on_12/9/21	ODU	Y	NA	NA	1	EtOH	PIRE	NA	138936	47	NA	30	Spratelloides_gracilis 2.1	Port_Palapag	Pal	Samr	12.6347634	125.00979	sent_to_TAMUCC	1	Eric_Garcia	NA	to_collect	NA	NA	NA
1909	6	3	1909	6	3	3442	Albatross	Albatross	Kent_Jem_on_12/9/21	ODU	Y	NA	NA	1	EtOH	PIRE	NA	138934	56	NA	31-50	Spratelloides_gracilis 2.2	Surigao	Sur	Suri	9.8011514	125.488763	subsampled	1	Eric_Garcia	NA	to_collect	NA	NA	NA
2022	11	7	2022	11	7	44872	Contemporary	Kent_Abner	Kent_Abner	ODU	Y	NA	NA	1	DESS	NA	SUR-2022_01_01	SUR-2022_01_01	120	NA	NA	Spratelloides_gracilis 2.2	Surigao Fish Market	Sur	Suri	9.7903696	125.497978	subsampled	NA	NA	NA	NA	NA	NA	NA
2021	12	10	2021	12	10	44540	Contemporary	Abner	Abner	ODU	NA	NA	NA	NA	DESS	PIRE	Jol_01_01	Jol-2021-01_01	120	NA	NA	Spratelloides_gracilis 3	Panglima_Tahil,_Jolo	Jol	Jolo	6.1098091	120.977508	sent_to_TAMUCC	NA	NA	Not_on_Map?	NA	122	NA	NA
1909	9	19	1909	9	19	3550	Albatross	Albatross	NA	ODU	NA	NA	NA	1	EtOH	PIRE	NA	138933	122	NA	23-54	Spratelloides_gracilis 3	Tutu_Bay	Jol	Jolo	6.1098091	120.977508	sent_to_TAMUCC	1	Eric_Garcia	NA	collected_full	120	NA	NA
NA	NA	NA	NA	NA	NA	NA	Contemporary	NA	NA	ODU	NA	NA	NA	NA	EtOH	Connectivity	NA	Sul-2019-08_01	101	NA	NA	Spratelloides_gracilis 4?	Lamitan_Fish_Market,_Basilan	Lam	Zmbo	NA	NA	pending	NA	Eric_Garcia	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Eric (yes but small)	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	151375	25	NA	20-25	Spratelloides_gracilis 4?	Sacol	Sac	Zmbo	6.9455558	122.248907	pending	NA	Eric_Garcia	TOO_SMALL_…_longshot_to_get_20mg_but_I_think__is_doable_for_majority	pending	NA	NA	NA
2022	8	10	2022	8	10	44783	Contemporary	Abner_Eric	Abner_Eric	ODU	NA	NA	NA	1	DESS	Connectivity	PAL-2022_02_03	PAL-2022-02_03	100	NA	NA	Spratelloides_gracilis 5?	Taytay, Palawan	Tay	TayT	NA	NA	collected	NA	NA	Vendor claim came from TayTay Bay, East Palawan. Not a duplicate	collected	NA	NA	NA
2022	5	8	2022	5	8	44689	Contemporary	Abner_Jem	Abner_Jem	ODU	NA	NA	NA	1	DESS	Connectivity	MUR-2022_01_01	MUR-2022_01_01	110	NA	NA	Spratelloides_gracilis 6?	Murcielagos Bay, Dapitan	Dap	Dapi	8.664925	123.506771	collected	NA	NA	collected from ""basnig"" or liftnet (with light)	NA	NA	NA	NA
2019	5	24	2019	5	24	43609	Contemporary	NA	NA	ODU	NA	NA	NA	2	EtOH	Connectivity	NA	Sul-2019-01_03	100	NA	NA	Spratelloides_gracilis 7?	Bongao_Fish_Market,_Tawi-Tawi	Taw	Connectivity	5.029866	119.775417	pending	NA	Eric_Garcia	NA	NA	Connectivity	NA	NA
1909	3	24	1909	3	24	3371	Albatross	Albatross	Kent_Jem_on_12/22/21	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	159904	25	NA	55-80	Stethojulis_interrupta	Pandanon_Id	Pnd	Pand	10.1796678	124.090001	population_analyses	1	John_Whalen	Kalasoma_Phase._Allen&Erdmann_distribution:_Philippines._Individual_w/_tag_19312_had_12_p1_fin_rays_&_22_gill_rakers._Individual_w/_tag_17241_had_12_p1_fin_rays_&_21_gill_rakers._One_individual_randomly_checked_had_13_p1_fin_rays_&_21_gill_rakers._ID_confirmed_as_S._interrupta.	collected	NA	NA	NA
2021	11	5	2021	11	5	44505	Contemporary	Kent	Kent	ODU	NA	NA	NA	1	DESS	PIRE	Boh-2021-01_01	Boh-2021-01_01	59	NA	NA	Stethojulis_interrupta	Pandanon_Id	Pnd	Pand	10.1727237	124.078053	population_analyses	NA	John_Whalen	12_subsampled_8_extracted_for_probes._Initial_phase._use_48_from_Boh-2021-01_01_and_48_from_Boh_2021_01_02	NA	NA	NA	NA
2021	11	5	2021	11	5	44505	Contemporary	Kent	Kent	ODU	NA	NA	NA	1	DESS	PIRE	Boh-2021-01_02	Boh-2021-01_02	85	NA	NA	Stethojulis_interrupta	Pandanon_Id	Pnd	Pand	10.1727237	124.078053	population_analyses	NA	John_Whalen	Terminal_phase._use_48_from_Boh-2021-01_01_and_48_from_Boh_2021_01_02	NA	NA	NA	NA
1908	12	5	1908	12	5	3262	Albatross	Albatross	NA	USNM	NA	NA	NA	NA	EtOH	PIRE	NA	152723	28	44	NA	Stethojulis_strigiventer	Tara_Id	NA	NA	12.2786673	120.356666	NA	NA	NA	NA	NA	NA	NA	NA
2022	8	11	2022	8	11	44784	Contemporary	Abner_Eric	TO_ID_Abner_Eric	ODU	NA	NA	NA	1	DESS	PIRE	PAL-2022_04_08	PAL-2022-04_08	100	NA	NA	Stolephorus_commersonnii(rex)?	Malampaya, Palawan	Mal	Mala	NA	NA	collected	NA	NA	Check ID when Albatross lot is taken from USNM to ODU. collected by fishermen of Pancol	collected	NA	NA	NA
2022	8	6	2022	8	6	44779	Contemporary	Abner_Eric	Abner_Eric	ODU	NA	NA	NA	1	DESS	PIRE	PAL-2022-01_09	PAL-2022-01_09	19	NA	NA	Stolephorus_indicus	Narra, Palawan	Nar	Narr	NA	NA	to_collect_more	NA	NA	NA	to_collect_more	NA	NA	NA
1908	4	3	1908	4	3	3016	Albatross	Albatross	NA	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	122742	22	NA	19-24	Symbolophorus_evermanni	Capitancillo_Id._Lt.,_N.,_11.75_miles__[Chart_corrected]	NA	NA	10.78	124.108305	NA	NA	NA	CAS_distribution:_Australia_to_Japan	NA	NA	NA	NA
2023	2	3	2023	2	3	44960	Contemporary	KEC et al.	Kent_Abner	SUML	NA	NA	NA	1	DESS	Connectivity	Cor-2023_05_01	Cor-2023-05_01	64	NA	NA	Taeniamia biguttata	Lakdayan Beach, Busuanga Is.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	8	19	2022	8	19	44792	Contemporary	Abner_Eric	Abner_Eric	SUML	NA	NA	NA	1	DESS	PIRE	PAL-2022_01_17	PAL-2022_01_17	100	NA	NA	Taeniamia fucata	Narra, Palawan	Nar	Narr	NA	NA	collected	NA	NA	Cannot confirm ID. Barcode if needed.	collected	NA	NA	NA
2023	2	3	2023	2	3	44960	Contemporary	KEC et al.	Kent_Abner	ODU	NA	NA	NA	1	DESS	PIRE	Cor-2023_06_01	Cor-2023-06_01	120	NA	NA	Taeniamia zosterophora	Lakdayan Beach, Busuanga Is.	NA	NA	NA	NA	NA	NA	Kyra	NA	NA	NA	NA	NA
1909	5	10	1909	5	10	3418	Albatross	Albatross	JTW_10/25/18_ID_ok_MK_11/16/17_ID_ok	ODU	NA	NA	NA	1	EtOH	PIRE	NA	112160	39	NA	40-50	Taeniamia_biguttata	Bolinao_Bay	Bln	Boli	16.3897316	119.90839	collected	1	Eric_Garcia	need_to_collect_contemporary	collected_full	0	NA	NA
2022	7	27	2022	7	27	44769	Contemporary	Abner_Eric	Abner_Eric	ODU	NA	NA	NA	1	DESS	PIRE	Bol-2022-02_06	Bol-2022-02_06	88	NA	NA	Taeniamia_biguttata	Bolinao_Landing	Bol	Bln	16.4238962	119.940735	see_notes	1	NA	replicates 112160	NA	NA	NA	NA
2022	7	26	2022	7	26	44768	Contemporary	Abner_Eric	Abner_Eric	ODU	NA	NA	NA	1	DESS	PIRE	Bol-2022-02_03	Bol-2022-02_03	47	NA	NA	Taeniamia_biguttata	Bolinao_Landing	Bol	Bln	16.4238962	119.940735	see_notes	1	NA	replicates 112160	NA	NA	NA	NA
1909	6	17	1909	6	17	3456	Albatross	Albatross	John Whalen	ODU	Check_subsampled	NA	NA	1	EtOH	PIRE	NA	112159	33	NA	NA	Taeniamia_biguttata	Rosa_Id	Ros	Rosa	13.7167102	123.576012	sent_to_TAMUCC	1	Eric_Garcia_&_Brendan_Reid	5/33 USNM 112159 specimen from Rosa Id. confirmed as Taeniamia (Archamia) biguttata. Contemporary duplicate from San Jose is ~10 km away (Cam-2019-019_032). 33_extracted	sent_to_TAMUCC	NA	NA	NA
2019	6	26	2019	6	26	43642	Contemporary	Abner_Jem_John_Rene	Abner_Jem_John_Rene. SEE NOTES	ODU	Check_subsampled	NA	NA	1	EtOH	PIRE	Cam-2019-19_(032)	Cam-2019-019_032	102	NA	NA	Taeniamia_biguttata	San_Jose	Jos	Rosa	13.7167102	123.576012	sent_to_TAMUCC	1	Eric_Garcia_&_Brendan_Reid	is_the_ID_ok?_24+72_extracted._Low_nanodrops._Barangay_Dolo_Sitio_Talisay. CANNOT reID Kent 5/20	NA	NA	NA	NA
2023	3	20	2023	3	20	45005	Contemporary	KEC et al.	Kent_Abner	ODU	NA	NA	NA	1	DESS	Connectivity	NA	ZAM-2023-01_02	80	NA	NA	Taeniamia_biguttata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2023	3	18	2023	3	18	45003	Contemporary	KEC et al.	Kent_Abner	ODU	NA	NA	NA	1	DESS	Connectivity	NA	ZAM-2023-01_01	23	NA	NA	Taeniamia_biguttata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2022	7	26	2022	7	26	44768	Contemporary	Abner_Eric	Abner_Eric	ODU	NA	NA	NA	1	DESS	PIRE	Bol-2022-02_04	Bol-2022-02_04	34	NA	NA	Taeniamia_biguttata or Taeniamia_melasma	Bolinao_Landing	Bol	Boli	16.4238962	119.940735	see_notes	1	NA	replicates 112160. Difficult to ID. Didn’t proceed with ID since there are 2 other existing lots that could be used as a match for this site. Only use lot if you can barcode and if we need more individuals.	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	TO_ID	USNM_to_bring	NA	NA	NA	NA	EtOH	PIRE	NA	112111	43	NA	NA	Taeniamia_buruensis	Mouth_of_Midanao_River	Cot	Cota	7.2733769	124.198208	to_collect	3	NA	NA	to_collect	0	NA	NA
1909	5	10	1909	5	10	3418	Albatross	Albatross	Kent-EG_5/18/22	ODU	NA	NA	NA	1	EtOH	PIRE	NA	149417	36	35	32-50	Taeniamia_fucata	Bolinao_Bay	Bln	None	16.3897316	119.90839	collected partial	1	Eric_Garcia	NA	to_collect	0	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Kent-EG_5/19/22	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	149423	1	NA	50	Taeniamia_fucata	Endeavor_Strait	End	Mala	10.9551086	119.305553	to_collect	1	Eric	NA	to_collect	0	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Kent-EG_5/18/22	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	149424	8	NA	18-23	Taeniamia_fucata	Endeavor_Strait	End	Mala	10.9551086	119.305553	to_collect	1	Eric	NA	to_collect	0	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Kent-EG_5/18/22	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	149426	3	NA	30-34	Taeniamia_fucata	Endeavor_Strait	End	Mala	10.9551086	119.305553	to_collect	1	Eric	NA	to_collect	0	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Kent-EG_5/18/22	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	149427	2	NA	31-36	Taeniamia_fucata	Endeavor_Strait	End	Mala	10.9551086	119.305553	to_collect	1	Eric	NA	to_collect	0	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Kent-EG_5/18/22	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	149430	9	NA	42-55	Taeniamia_fucata	Endeavor_Strait	End	Mala	10.9551086	119.305553	to_collect	1	Eric	NA	to_collect	0	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Kent-EG_5/18/22	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	149407	15	NA	22-54	Taeniamia_fucata	Mantaguin_Bay	Mnt	Narr	9.2263186	118.423605	collected	1	Eric_Garcia	Contemporary match ID (PAL-2022_01_17) cannot be confirmed. Therefore, before using this Albatross-Contemporary lot, barcode.	collected_full	0	NA	NA
1909	6	3	1909	6	3	3442	Albatross	Albatross	Kent_Jem_1/04/22	USNM_to_return	NA	NA	NA	1	EtOH	PIRE	NA	149414	66	20 really small	NA	Taeniamia_fucata	Port_Palapag	Pal	None	12.6347634	125.00979	to_collect	1	Eric_Garcia	Too_small?_Northern_Samar	to_collect	0	NA	NA
1909	6	2	1909	6	2	3441	Albatross	Albatross	Kent ID OK	ODU	NA	NA	NA	1	EtOH	PIRE	NA	149419	31	45	NA	Taeniamia_fucata	Port_Palapag	Pal	None	12.6347634	125.00979	to_collect	1	Eric_Garcia	Are_these_too_small?_Northern_Samar	to_collect	0	NA	NA
2022	7	25	2022	7	25	44767	Contemporary	Abner_Eric	Abner_Eric	ODU	NA	NA	NA	1	DESS	PIRE	Bol-2022-03_01	Bol-2022-03_01	9	NA	NA	Taeniamia_fucata/Taeniamia_macroptera?	Anda_Island_Landing	And	Boli	16.3237019	120.012148	see_notes	1	Eric Garcia	replicates 149417	NA	NA	NA	NA
2022	7	26	2022	7	26	44768	Contemporary	Abner_Eric	Abner_Eric	ODU	NA	NA	NA	1	DESS	PIRE	Bol-2022-02_05	Bol-2022-02_05	53	NA	NA	Taeniamia_macroptera	Bolinao_Landing	Bol	Mala	16.4238962	119.940735	see_notes	0	Eric Garcia	connectivity	NA	NA	NA	NA
1909	4	5	1909	4	5	3383	Albatross	Albatross	MK_11/16/17_ID_ok	USNM	NA	NA	NA	NA	EtOH	PIRE	NA	171228	34	60	NA	Taeniamia_macroptera	Puerta_Princesa	Pri	PPri	9.7488371	118.724668	NA	NA	NA	NA	NA	NA	NA	NA
1909	6	22	1909	6	22	3461	Albatross	Albatross	Kent_Jem_3/22/22	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171308	15	NA	36-55_most_mid-large	Taeniamia_zosterophora	Batan_Id	Ban	Bata	13.2313797	123.982833	to_collect	1	(Eric?)_Kyra	Confirmed_ID._To_determine_priority._Combined_lot	to_collect	0	NA	NA
1909	6	22	1909	6	22	3461	Albatross	Albatross	Kent_Jem_3/22/22	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171323	21	NA	32-55_evenly_distrubuted	Taeniamia_zosterophora	Batan_Id	Ban	Bata	13.2313797	123.982833	to_collect	1	(Eric?)_Kyra	Confirmed_ID._To_determine_priority._Combined_lot	to_collect	0	NA	NA
1908	12	21	1908	12	21	3278	Albatross	Albatross	Kent_Jem_3/22/22	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171321	211	NA	26-47_evenly_distributed	Taeniamia_zosterophora	Bolalo_Bay	Bol	Mala	10.9230731	119.249382	collected	1	Kyra	Confirmed_ID._To_determine_priority._Combined_lot	collected	0	NA	NA
1908	6	22	1908	6	22	3096	Albatross	Albatross	Jem_Kent_on_12/22/21	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171320	21	NA	48-57_most_mid-range	Taeniamia_zosterophora	Endeavor_Strait	End	Mala	10.9551086	119.305553	collected	1	Kyra	Confirmed_ID._To_determine_priority._Combined_lot	collected	0	NA	NA
2022	12	14	2022	12	14	44909	Contemporary	Abner_Kent	Abner_Kent	ODU	NA	NA	NA	4	DESS	PIRE	PAL-2022_06_04	PAL-2022_06_04	90	NA	NA	Taeniamia_zosterophora	Malampaya, Palawan	Mal	Mala	NA	NA	collected	NA	Kyra	collected by fishermen of Liminangcong	collected	NA	NA	NA
1908	4	8	1908	4	8	3021	Albatross	Albatross	Jem_Kent_on_12/22/21	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171348	31	NA	30-60_most_smaller	Taeniamia_zosterophora	Mantatao_Id	Mta	Boho	9.9396692	123.869166	extracted	0	Kyra	Confirmed_ID._All have distinctive black band._Only_31_fish_not_32_JS	collected_full	110	NA	NA
2021	11	12	2021	11	12	44512	Contemporary	Kent	Kent	ODU	NA	NA	NA	1	DESS	PIRE	Boh-2021-09_01	Boh-2021-09_01	110	NA	NA	Taeniamia_zosterophora	Mantatao_Id	Mta	Boho	9.9407386	123.852747	sent_to_TAMUCC	1	Kyra	NA	NA	32	NA	NA
2019	5	2	2019	5	2	43587	Contemporary	Kent	Kent	ODU	Check_subsampled	NA	NA	?	EtOH	PIRE	Zam-2019-06_(020)	Zam-2019-006_020	100	NA	NA	Taeniamia_zosterophora	Masinloc_Bay_South_Poblacion	Mvi	Masi	15.489188	119.911051	sent_to_TAMUCC	1	Eric?_&_Brendan_Reid)_Kyra	NA	NA	48	NA	NA
2019	4	30	2019	4	30	43585	Contemporary	Kent	Kent	ODU	Check_subsampled	1.2.2.4	24	1	EtOH	PIRE	Zam-2019-04_(009)	Zam-2019-004_009	42	NA	NA	Taeniamia_zosterophora	Masinloc_Public_Market	Mvi	Masi	15.489188	119.911051	see_notes	0	Kyra	do_not_subsample	NA	48	NA	NA
1908	11	23	1908	11	23	3250	Albatross	Albatross	TO_ID	ODU	Check_subsampled	1.3.1.2	34	1	EtOH	PIRE	NA	171322	48	NA	NA	Taeniamia_zosterophora	Port_Matalvi_reef	Mvi	Masi	15.5567299	119.930361	sent_to_TAMUCC	2	Eric?_&_Brendan_Reid)_Kyra	Jeff_Maddy_ID'dpreviously	collected_full	142	NA	NA
1908	12	17	1908	12	17	3274	Albatross	Albatross	Jem_Kent_on_12/22/21	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171324	33	NA	35-47_all_same_size	Taeniamia_zosterophora	Port_Uson	Bus	Busu	11.9991625	120.137332	to_collect	1	Kyra	Confirmed_ID._To_determine_priority._Combined_lot	to_collect	NA	NA	NA
1909	6	4	1909	6	4	3443	Albatross	Albatross	Jem_Kent_on_12/22/21	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171319	4	NA	55-56_about_same_size	Taeniamia_zosterophora	Tabaco_Bay	Tab	AtuB	13.3614354	123.739524	pending	1	Kyra	Confirmed_ID._To_determine_priority._Combined_lot	to_collect	0	NA	NA
1909	9	19	1909	9	19	3550	Albatross	Albatross	Jem_Kent_on_12/9/21	ODU	Y	NA	NA	1	EtOH	PIRE	NA	153212	21	NA	42-52_most_similar_in_size	Taeniamia_zosterophora	Tutu_Bay	Jol	Jolo	5.9249685	121.211343	to_collect	2	Kyra	Confirmed_ID.	to_collect	0	NA	NA
1908	12	28	1908	12	28	3285	Albatross	Albatross	Kent_Jem_3/22/22	ODU	Y	NA	NA	NA	EtOH	PIRE	NA	171325	28	NA	34-42_most_mid-large	Taeniamia_zosterophora	Ulugan_Bay	Ulu	Ulug	10.0661139	118.783817	to_collect	1	(Eric?)_Kyra	Confirmed_ID._Palawan	to_collect	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	TO_ID	USNM_to_bring	NA	NA	NA	NA	EtOH	PIRE	NA	138426	35	NA	NA	Thryssa_baelama	Murcielagos_Bay	Mur	NA	8.6682538	123.520978	to_collect	2	John_Whalen	NA	to_collect	NA	NA	NA
2021	12	10	2021	12	10	44540	Contemporary	Abner	NA	NA	NA	NA	NA	NA	DESS	PIRE	Jol_01_03	Jol-2021-01_03	23	NA	NA	Tylosurus_crocodilus	Jolo	Jol	Jolo	NA	NA	extracted	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	Kent_3/25/22	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	137551	22	NA	37-168_most_smaller	Tylosurus_crocodilus	Teomabal_Island	Jol	NA	5.8458014	121.020809	collected	3	NA	Confirmed_ID.	collected	NA	NA	NA
1909	3	24	1909	3	24	3371	Albatross	Albatross	TO_ID	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	183071	18	NA	50-75_most_larger	Upeneus_luzonius	Pandanon_Id	Pnd	NA	10.1796678	124.090001	to_collect	3	John_Whalen	NA	to_collect	NA	NA	NA
2022	4	23	2022	4	23	44674	Contemporary	Kent, Abner et al.	Kent 5/16/22	ODU	NA	NA	NA	1	DESS	NA	RAG-2022-02_04	RAG-2022-02_04	11	NA	NA	Upeneus_moluccensis	Ragay	Rag	NA	13.8105766	122.72906	NA	NA	NA	caught using gillnet off Barangay San Rafael	NA	NA	NA	NA
1908	3	23	1908	3	23	3005	Albatross	Albatross	NA	USNM	NA	NA	NA	NA	EtOH	PIRE	NA	145212	35	55	NA	Upeneus_sulphureus	Cavite	Cav	NA	14.4850479	120.911622	to_collect	3	NA	NA	to_collect	NA	NA	NA
2022	4	23	2022	4	23	44674	Contemporary	Kent, Abner et al.	Kent 5/16/22	ODU	NA	NA	NA	1	DESS	NA	RAG-2022-02_03	RAG-2022-02_03	39	NA	NA	Upeneus_suphureus	Ragay	Rag	NA	13.8105766	122.72906	NA	NA	NA	caught using gillnet off Barangay San Rafael	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	Albatross	Albatross	TO_ID	USNM_to_bring	NA	NA	NA	NA	EtOH	PIRE	NA	145266	17	NA	NA	Upeneus_vittatus	Tilig_Bay	Til	NA	13.8187561	120.202882	to_collect	3	NA	NA	to_collect	NA	NA	NA
1908	1	20	1908	1	20	2942	Albatross	Albatross	TO_ID	ODU	NA	NA	NA	1	EtOH	PIRE	NA	135291	23	NA	80-161_most_larger	Uropterygius_micropterus	Port_Maricaban	Mar	PMar	13.6791984	120.840502	to_collect	3	NA	NA	to_collect	NA	NA	NA
1909	3	20	1909	3	20	3367	Albatross	Albatross	NA	ODU	NA	NA	NA	NA	EtOH	PIRE	NA	160879	15	NA	NA	Yongeichthys_criniger	Cebu_Market	Ceb	NA	10.2950309	123.912569	to_collect	3	NA	NA	to_collect	NA	NA	NA
2022	11	10	2022	11	10	44875	Contemporary	Kent_Abner	Kent_Abner	ODU	NA	NA	NA	2	DESS	NA	LEY-2022_04_01	LEY-2022_04_01	123	NA	NA	Zenarchopterus_buffonis	Dupon Bay, Isabel, Leyte	NA	NA	10.9468872	124.417243	see_notes	NA	NA	NA	NA	NA	NA	NA
